student,currProb,course,session,priorTutorAction,reward
003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.9416187528
003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0
003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0
003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.2650730195
003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0
003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0
003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.6411234397
003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0
003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0
003e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,9.0268284347
003e-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0
003e-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0
003e-F14,6.1.3.0,226-001-BARNES-F14,3,PS,23.6417296427
003f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
003f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
003f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0
003f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842
003f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0
003f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0
003f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-31.0415745245
003f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0
003f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0
003f-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.5051807131
003f-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0
003f-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0
003f-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0
003f-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0
003f-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-59.5284327323
003f-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0
003f-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0
003f-F14,5.1.3.0,226-001-BARNES-F14,4,PS,127.1086807929
003f-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0
003f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,-65.7959394802
0044-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0044-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0
0044-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0
0044-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.3421052632
0044-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0
0044-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0
0044-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977001
0044-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0
0044-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0
0044-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-119.9641021457
0044-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0
0044-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0
0044-F14,4.1.3.0,226-001-BARNES-F14,2,PS,152.2330097087
0044-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0
0044-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0
0044-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-158.0861244019
0044-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0
0044-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0
0044-F14,6.1.3.0,226-001-BARNES-F14,2,PS,114.9085543085
0045-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0045-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
0045-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
0045-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
0045-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0
0045-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
0045-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.7138434321
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
0045-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0
0045-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,61.4098066411
0045-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0
0045-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0
0045-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-16.5568654646
0045-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0
0045-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0
0045-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.0714285714
0045-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0
0045-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0
0045-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0
0047-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0047-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0047-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,-58.5526315789
0047-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0
0047-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0
0047-F14,2.1.3.0,226-001-BARNES-F14,3,PS,87.628261831
0047-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0
0047-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0
0047-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-63.8329118055
0047-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0
0047-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0
0047-F14,4.1.3.0,226-001-BARNES-F14,3,PS,28.3287101248
0047-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0
0047-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0
0047-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0
0047-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0
0047-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,-33.5714285714
0047-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0
0047-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0
0047-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0
0047-F14,6.-1.4.1,226-001-BARNES-F14,3,PS,0
0047-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,7.027027027
004a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
004a-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0
004a-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0
004a-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-73.0263157895
004a-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0
004a-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0
004a-F14,2.1.3.0,226-001-BARNES-F14,4,PS,82.7742149491
004a-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0
004a-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0
004a-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.5051807131
004a-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0
004a-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0
004a-F14,4.1.3.0,226-001-BARNES-F14,5,PS,134.7572815534
004a-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0
004a-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0
004a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0
004a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-89.9065420561
004b-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
004b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
004b-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
004b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.7631578947
004b-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0
004b-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0
004b-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-26.2704555506
004b-F14,3.-1.1.0,226-001-BARNES-F14,5,WE,0
004b-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0
004b-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0
004b-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,33.4841628959
004b-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0
004b-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0
004b-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-19.0934065934
004b-F14,5.-1.1.0,226-001-BARNES-F14,6,PS,0
004b-F14,5.-1.2.0,226-001-BARNES-F14,6,WE,0
004b-F14,5.-1.3.0,226-001-BARNES-F14,6,WE,0
004b-F14,5.-1.4.0,226-001-BARNES-F14,6,PS,-70.3571428571
004b-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0
004b-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0
004b-F14,6.1.3.0,226-001-BARNES-F14,6,PS,171.7757009346
004d-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
004d-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0
004d-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0
004d-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.7631578947
004d-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0
004d-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0
004d-F14,2.1.3.0,226-001-BARNES-F14,2,PS,85.4942503317
004d-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0
004d-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0
004d-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-95.6922574855
004d-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0
004d-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0
004d-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0
004d-F14,4.-1.3.1,226-001-BARNES-F14,3,PS,0
004d-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,-3.46740638
004d-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0
004d-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0
004d-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0
004d-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0
004d-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,46.4285714286
004d-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0
004d-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0
004d-F14,6.1.3.0,226-001-BARNES-F14,6,PS,56.7757009346
004e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
004e-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
004e-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
004e-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842
004e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0
004e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0
004e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.9416187528
004e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0
004e-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0
004e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.7543444562
004e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0
004e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0
004e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-61.1997226075
004e-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0
004e-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0
004e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,70.7142857143
004e-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0
004e-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0
004e-F14,6.1.3.0,226-001-BARNES-F14,2,PS,-6.7289719626
004f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
004f-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
004f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0
004f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-96.7105263158
004f-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0
004f-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0
004f-F14,2.-1.3.0,226-001-BARNES-F14,2,WE,0
004f-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,27.033106961
004f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0
004f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0
004f-F14,3.1.3.0,226-001-BARNES-F14,3,PS,0
004f-F14,3.-1.1.0,226-001-BARNES-F14,3,PS,0
004f-F14,3.-1.1.1,226-001-BARNES-F14,3,PS,0
004f-F14,3.-1.4.1,226-001-BARNES-F14,3,PS,-289.4505494505
0051-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0051-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0051-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0051-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
0051-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0
0051-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
0051-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.9416187528
0051-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0
0051-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0
0051-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-75.303907971
0051-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0
0051-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0
0051-F14,4.1.3.0,226-001-BARNES-F14,1,PS,107.572815534
0051-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0
0051-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0
0051-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-19.3301435407
0051-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0
0051-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0
0051-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0
0051-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0
0051-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0
0051-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,0
0051-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0
0051-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,-59.5887753782
0053-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0053-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
0053-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
0053-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
0053-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0
0053-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
0053-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.9416187528
0053-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
0053-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0
0053-F14,3.1.3.0,226-001-BARNES-F14,1,PS,22.7543444562
0053-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0
0053-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0
0053-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-92.4497226075
0053-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0
0053-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0
0053-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-3.4902597403
0053-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0
0053-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0
0053-F14,6.1.3.0,226-001-BARNES-F14,3,PS,50.1274426508
0054-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0054-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0054-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0054-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842
0054-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0
0054-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0
0054-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.9416187528
0054-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0
0054-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0
0054-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.7543444562
0054-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0
0054-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0
0054-F14,4.1.3.0,226-001-BARNES-F14,2,PS,9.5145631068
0054-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0
0054-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0
0054-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-81.5311004785
0054-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0
0054-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0
0054-F14,6.1.3.0,226-001-BARNES-F14,2,PS,53.306801413
0055-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0055-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0055-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0055-F14,1.0.4.0,226-001-BARNES-F14,3,PS,40.7894736842
0055-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0
0055-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0
0055-F14,2.1.3.0,226-001-BARNES-F14,3,PS,26.9416187528
0055-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0
0055-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0
0055-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-15.1097332137
0055-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0
0055-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0
0055-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-51.0142163662
0055-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0
0055-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0
0055-F14,5.1.3.0,226-001-BARNES-F14,3,PS,59.9239576213
0055-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0
0055-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0
0055-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-4.7086705719
0057-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0057-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0057-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
0057-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
0057-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0
0057-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
0057-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.7138434321
0057-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0
0057-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0
0057-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0
0057-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,0
0057-F14,3.-1.2.0,226-001-BARNES-F14,4,PS,0
0057-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,-129.0756302521
0057-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0
0057-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0
0057-F14,4.1.3.0,226-001-BARNES-F14,5,PS,82.8571428571
0057-F14,5.1.1.0,226-001-BARNES-F14,5,PS,0
0057-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0
0057-F14,5.1.3.0,226-001-BARNES-F14,5,PS,-27.5461380725
0057-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0
0057-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0
0057-F14,6.1.3.0,226-001-BARNES-F14,5,PS,89.3618924116
005f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
005f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
005f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
005f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
005f-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0
005f-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
005f-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.9416187528
005f-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
005f-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0
005f-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0
005f-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
005f-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0
005f-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,-78.2805429864
005f-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0
005f-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0
005f-F14,4.1.3.0,226-001-BARNES-F14,3,PS,71.0851648352
005f-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0
005f-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0
005f-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0.9953861928
005f-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0
005f-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0
005f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,-85.0825023476
0060-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0060-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0060-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0060-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-17.7631578947
0060-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0
0060-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0
0060-F14,2.1.3.0,226-001-BARNES-F14,4,PS,-17.0267580716
0060-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0
0060-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0
0060-F14,3.1.3.0,226-001-BARNES-F14,5,PS,15.5666149955
0060-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0
0060-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0
0060-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-20.2409847434
0060-F14,5.1.1.0,226-001-BARNES-F14,5,WE,0
0060-F14,5.1.2.0,226-001-BARNES-F14,5,PS,0
0060-F14,5.1.3.0,226-001-BARNES-F14,5,PS,72.2872522215
0060-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0
0060-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0
0060-F14,6.1.3.0,226-001-BARNES-F14,5,PS,1.5695568573
0062-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0062-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
0062-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
0062-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-82.8947368421
0062-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0
0062-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0
0062-F14,2.1.3.0,226-001-BARNES-F14,2,PS,0
0062-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.4.1,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0
0062-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,-17.1052631579
0062-F14,3.-1.1.0,226-001-BARNES-F14,2,WE,0
0062-F14,3.-1.2.0,226-001-BARNES-F14,3,WE,0
0062-F14,3.-1.3.0,226-001-BARNES-F14,3,PS,0
0062-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,89.4505494505
0062-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0
0062-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0
0062-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-23.5576923077
0062-F14,5.-1.1.0,226-001-BARNES-F14,3,PS,0
0062-F14,5.-1.2.0,226-001-BARNES-F14,3,PS,0
0062-F14,5.-1.3.0,226-001-BARNES-F14,3,WE,0
0062-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,26.6071428571
0062-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0
0062-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0
0062-F14,6.1.3.0,226-001-BARNES-F14,3,PS,107.5
0068-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0068-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
0068-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
0068-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.9736842105
0068-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0
0068-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
0068-F14,2.1.3.0,226-001-BARNES-F14,1,PS,65.7574082264
0068-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0
0068-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0
0068-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-67.5369176797
0068-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0
0068-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0
0068-F14,4.1.3.0,226-001-BARNES-F14,1,PS,99.8058252427
0068-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0
